GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",BREK ENERGY CORP,20.112,-29.123,-2.085,,0.229,-0.173,1.358,,,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BRENHAM OIL & GAS CORP -OLD,,,,,,,,,,,,0,0,0,,0,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BRIGHAM EXPLORATION CO,-1.905,4.275,10.206,-9.539,-3.498,1.694,0.325,9.563,26.18,0.738,-17.038,,,,,,,11
Energy,Energy,Energy Equipment & Services,BRISTOW GROUP INC,16.859,-12.124,14.13,28.879,60.761,-23.958,61.706,105.862,10.919,-223.176,38.568,145.189,-45.927,-11.282,-100.195,0.164,,16
Energy,Energy,Energy Equipment & Services,BRONCO DRILLING CO,,,,1.038,-0.524,15.9,-6.431,-4.887,20.955,-17.179,2.357,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",BROWN (TOM) INC,5.024,-2.338,-1.641,20.701,,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BUCKEYE GP HOLDINGS LP,,,,,-4.89,7.632,-8.764,74.266,-33.205,-23.707,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BUCKEYE PARTNERS LP,16.485,-19.27,-1.738,11.515,-3.706,5.845,-5.916,74.252,-34.355,-24.244,-23.948,-0.64,-6.21,-1.826,3.258,-3.327,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BURLINGTON RESOURCES INC,43,-16,327,314,,,,,,,,,,,,,,6
Energy,Energy,Energy Equipment & Services,C&J ENERGY SERVICES LTD,,,,,,,,,,1.069,1.638,43.963,-32.338,-0.028,-4.397,15.883,,7
