GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Electric Utilities,DUKE ENERGY CAROLINAS LLC,,,,,,,,,,,-241,136,-270,4,-10,0,,6
Utilities,Utilities,Electric Utilities,DUKE ENERGY CORP,-91,-332,567,286,97,-22,437,-270,308,556,128,440,-686,77,535,,,16
Utilities,Utilities,Electric Utilities,DUKE ENERGY FLORIDA INC,3.4,-3.38,15.636,-6,2,206,-195,0,-4,-2,232,-233,115,-115,-8,0,,16
Utilities,Utilities,Electric Utilities,DUKE ENERGY INDIANA INC,-7.531,0.276,0.42,4.558,4.229,21.066,-25,5,132,-124,34,-38,20,-21,-9,3,,16
Utilities,Utilities,Electric Utilities,DUKE ENERGY KENTUCKY,2.819,-2.361,-0.173,-2.027,2.298,5.679,-3.283,2.709,2.466,15.115,5.915,-22.924,0.819,2.345,-1.731,-2.166,,16
Utilities,Utilities,Electric Utilities,DUKE ENERGY OHIO INC,11.083,-11.563,36.262,-29.494,-11.688,5.52,35,-12,-6,100,101,-129,-68,5,-16,-6,,16
Utilities,Utilities,Electric Utilities,DUKE ENERGY PROGRESS INC,-38.046,-8.82,-2.966,220,6,107,-54,-46,-7,17,195,-210,-2,3,-12,6,,16
Utilities,Utilities,Electric Utilities,DUQUESNE LIGHT CO,157.456,0,0,0,0,76.1,-68.1,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,DUQUESNE LIGHT HOLDINGS INC,-38.422,-8.539,86.7,-60.1,28.9,16.5,-14.4,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,DYNEGY HOLDINGS INC,,,,,,,,49,378,-251,-166,145,,,,,,5
Utilities,Utilities,Independent Power and Renewable Electricity Producers,DYNEGY INC,41,149,549,-280,151,921,,-43,365,-222,-180,105,-50,495,,,,16
Utilities,Utilities,Multi-Utilities,E.ON SE  -ADR,,,,,,280.655,,,,772.495,,,,,,,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EARTHFIRST CANADA INC,,,,,,,,68.731,,,,,,,,,,1
Utilities,Utilities,Water Utilities,ECOSPHERE TECHNOLOGIES INC,,,,,,,,,0.132,0.628,-1.043,1.997,0.421,-1.405,-1.028,-0.032,,8
Utilities,Utilities,Electric Utilities,EDISON INTERNATIONAL,,,,-270,510,-794,-98,-354,,,-284,80,,-24,-14,29,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EDISON MISSION ENERGY,564.17,-528.616,212.991,-143.147,,,58,-219,813,,279,225,-410,286,,,,14
Utilities,Utilities,Electric Utilities,EDP-ENERGIAS DE PORTUGAL-ADR,-258.689,-113.555,71.171,124.52,-12.837,420.155,648.775,60.122,-204.444,,-900.084,185.982,-47.718,667.987,553.364,,,16
Utilities,Utilities,Electric Utilities,EL PASO ELECTRIC CO,-25.89,16.65,47.148,-40.716,-5.025,-21.445,32.145,-35.125,86.666,0.148,-12.606,-70.976,102.849,-85.465,14.912,-32.355,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ELLOMAY CAPITAL LTD,10.029,-6.733,-1.89,-0.204,-1.556,0.551,-4.428,-0.566,22.677,48.301,1.303,-47.666,4.375,-26.054,8.52,2.959,,16
Utilities,Utilities,Electric Utilities,EMPIRE DISTRICT ELECTRIC CO,-18.288,8.95,2.999,-1.331,-0.515,3.38,-3.586,-8.26,-1.289,2.866,8.879,-5.117,-2.033,0.1,-1.37,-0.352,,16
Utilities,Utilities,Electric Utilities,EMPRESA DISTRIB Y COMERC-ADR,,,,,26.126,18.774,-89.758,21.761,7.298,26.737,112.925,-126.5,-19.614,23.179,-8.135,-4.559,,12
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENDESA AMERICAS SA -ADR,,,,,,,,,,,,,,104.517,20.181,-262.814,,3
Utilities,Utilities,Electric Utilities,ENDESA SA  -ADR,-89.253,231.426,,181.397,282.944,516.311,,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,ENEL AMERICAS SA -ADR,-155.731,144.999,4.681,181.201,373.092,-403.181,135.646,209.028,,-366.505,-375.727,497.222,-757.71,,162.438,-529.994,,16
Utilities,Utilities,Electric Utilities,ENEL CHILE SA  -ADR,,,,,,,,,,,,,,230.029,-135.203,15.88,,3
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENEL GENERACION CHILE -ADR,-90.816,94.349,27.62,119.189,111.482,-305.93,136.065,-132.899,930.778,-545.832,-245.009,169.247,-301.981,167.799,21.217,-263.931,,16
Utilities,Utilities,Electric Utilities,ENEL SPA  -ADR,-37,85.448,-196.07,65.504,-119.134,171.709,84.461,,,,,,,,,,,16
Utilities,Utilities,Multi-Utilities,ENERGY EAST CORP,-83.567,293.388,-186.524,-137.303,99.251,8.544,-26.636,3.693,,,,,,,,,,8
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY FUTURE COMPETITIVE,17,13,,-702,-736,,,208,264,-385,-54,73,,-429,,-443,,14
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY FUTURE HOLDINGS CORP,479,122,,-698,-723,-69,-12,256,,-500,374,-708,,-696,,,,16
Utilities,Utilities,Electric Utilities,ENERGY FUTURE INTERMED HLDG,,,,,,,,,104,-97,43,3,378,-182,915,-803,,8
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY QUEST INC,,,,,,,,,,0,0.007,,0,,,,,3
Utilities,Utilities,Gas Utilities,ENERGYSOUTH INC,-14.184,5.856,-7.49,-6.48,5.382,0.198,-6.78,-0.936,,,,,,,,,,8
Utilities,Utilities,Multi-Utilities,ENGIE SA -ADR,,,,,,,,,,,,,,,-193.616,691.718,,9
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENRON CORP,,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,ENTERGY ARKANSAS,0.976,95.628,-7.953,-86.679,80.91,-80.351,25.422,-34.603,39.356,46.665,19.869,-83.503,11.934,92.489,91.483,-209.37,,16
Utilities,Utilities,Electric Utilities,ENTERGY CORP,168.705,-630.851,583.755,-643.095,115.503,-29.012,433.332,239.756,666.763,-210.94,-415.079,-600.034,-161.869,206.557,682.9,-71.065,,16
Utilities,Utilities,Electric Utilities,ENTERGY GULF STATES LA LLC,35.967,55.449,194.676,-112.374,-199.056,18.399,155.008,-72.345,-58.733,95.157,10.713,-130.328,10.841,-20.105,147.382,,,15
Utilities,Utilities,Electric Utilities,ENTERGY LOUISIANA LLC,36.225,-1.551,269.392,-303.013,137.262,-38.764,-102.542,-2.443,138.618,12.931,-28.595,-122.376,29.208,93.921,33.546,-285.414,,16
