GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,AMBIENT WATER CORP,,,,,,,,,,,,,0.001,0.004,0.051,-0.055,,4
Consumer Discretionary,Consumer Services,Diversified Consumer Services,AMBOW EDUCATION HLDGS  -ADR,,,,,,,,,53.167,-54.044,69.602,-41.233,-34.395,-0.136,13.107,10.191,,8
Consumer Discretionary,Media,Media,AMC ENTERTAINMENT HOLDINGS,,,,,,,,,,,,,-144.534,413.383,-328.248,-6.956,,4
Consumer Discretionary,Media,Media,AMC ENTERTAINMENT INC,,,,,70.949,159.166,87.048,-210.982,427.828,-38.666,-194.185,-28.821,-141.409,413.383,-328.156,-6.849,,12
Consumer Discretionary,Media,Media,AMC ENTERTAINMENT INC -OLD,-85.23,185.357,24.98,88.836,,,,,,,,,,,,,,4
Consumer Discretionary,Media,Media,AMC NETWORKS INC,,,,,,,,,,,50.132,135.876,395.134,-89.019,-320.584,114.954,,6
Consumer Discretionary,Automobiles & Components,Auto Components,AMCAST INDUSTRIAL CORP,-3.866,11.919,4.177,-13.171,,,,,,,,,,,,,,4
Consumer Discretionary,Retailing,Distributors,AMCON DISTRIBUTING CO,-0.58,-0.851,-0.167,0.538,-0.252,0.13,-0.065,0.236,-0.26,-0.148,0.047,1.033,-0.898,-0.216,-0.175,0.12,0.386,17
Consumer Discretionary,Retailing,Distributors,AMER BLDRS & CNTRCTR SUPPLY,0.292,1.105,0.687,-0.757,,,,,,,,,,,,,,4
Consumer Discretionary,Retailing,Specialty Retail,AMERICA'S CAR-MART INC,-7.65,1.557,-2.967,0.345,-0.669,-0.204,0.002,-0.104,0.015,0.1,-0.045,0.053,,0.017,0.501,-0.188,,15
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",AMERICAN ACHIEVEMENT CORP,,0.749,-1.074,0.173,1.303,1.055,-1.712,-1.761,9.115,2.101,,,,,,,,9
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,AMERICAN AMMUNITION/CA,,0.596,-0.439,0.348,0.3,-0.374,0.778,,,,,,,,,,,6
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",AMERICAN APPAREL INC,,,,,,,,15.512,-7.924,-2.322,-1.39,2.637,2.56,-4.177,-0.333,,,8
Consumer Discretionary,Automobiles & Components,Auto Components,AMERICAN AXLE & MFG HOLDINGS,-105,-22.9,-2.9,3,2,-10.7,9.8,330.1,-144.8,-20.7,66.5,-75.4,-106.8,91.6,95.2,33.3,,16
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERICAN CLASSIC VOYAGES CO,9.674,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Media,Media,AMERICAN COIN MERCHNDSNG INC,2.407,1.08,,,,,,,,,,,,,,,,2
Consumer Discretionary,Media,Media,AMERICAN COMMUNITY NEWSPAPER,,,,,,1.693,-0.5,0.328,,,,,,,,,,3
Consumer Discretionary,Media,Media,AMERICAN FILM TECHNOLOGIES,-0.025,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,AMERICAN GREETINGS  -CL A,-9.319,49.288,107.484,76.987,-35.183,-34.186,-68.9,-21.213,-63.284,77.733,77.889,-83.4,-46.379,,,,,13
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,AMERICAN HOMESTAR CORP,-5.307,-21.393,10.073,-17.36,-0.484,-1.852,10.224,-3.69,-6.632,,,,,,,,,9
Consumer Discretionary,Media,Media,AMERICAN LAWYER MEDIA INC,0.665,0.114,-1.553,0.79,,,,,,,,,,,,,,4
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERICAN LEISURE HLDGS -OLD,,0,,0.685,1.531,-2.041,0.829,,,,,,,,,,,5
Consumer Discretionary,Media,Media,AMERICAN MEDIA OPERATIONS,,,21.799,-18.283,-13.071,15.597,40.823,3.752,,,,,,,,,,6
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,AMERICAN OUTDOOR BRANDS CORP,0.082,13.634,-7.83,-6.671,-1.429,-3.35,3.334,0.294,35.463,0.033,18.437,-1.575,43.77,-31.627,-26.638,149.057,,16
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,AMERICAN PLUMBING & MECH INC,-0.306,1.579,0.988,,,,,,,,,,,,,,,3
Consumer Discretionary,Consumer Services,Diversified Consumer Services,AMERICAN PUBLIC EDUCATION,,,,,,,6.167,15.273,20.763,27.152,6.486,37.654,-4.105,-20.081,20.814,-9.9,,10
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERICAN RESTAURANT GROUP,10.315,4.122,-1.586,-2.705,,,,,,,,,,,,,,4
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERICAN RESTAURANT PRTNS-LP,0.046,0.806,-1.073,0.037,,,,,,,,,,,,,,4
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERICAN SKIING CO,1.082,1.507,-4.668,-0.328,0.428,1.949,0.053,,,,,,,,,,,7
Consumer Discretionary,Retailing,Distributors,AMERICAN SPORTS DEV GROUP,,0.062,0.028,-0.065,,,,,,,,,,,,,,3
Consumer Discretionary,Retailing,Distributors,AMERICAN TIRE DISTRBTR HLDGS,-3.17,0.804,-1.438,0.633,0.008,2.211,-1.945,1.149,3.746,-1.205,4.681,3.008,10.972,9.809,-0.025,,,15
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERICAN WAGERING INC,-0.865,0.939,0.712,-0.216,-0.114,-1.777,2.316,-1.221,0.041,-1.274,-0.599,1.154,,,,,,12
Consumer Discretionary,Media,Media,AMERICANA DISTRIBUTION INC,-0.288,-0.249,-0.002,0.031,-0.029,,0,,,,,,,,,,,6
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERIKING INC,6.42,-16.738,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMERISTAR CASINOS INC,20.714,4.853,49.475,-12.353,8.303,19.622,-5.005,-2.642,-24.772,22.767,-25.307,14.533,3.673,,,,,13
Consumer Discretionary,Automobiles & Components,Auto Components,AMERITYRE CORP,0.019,0.508,0.244,1.716,-0.899,0.531,0.943,2.723,-4.087,-1.673,0.035,0.064,-0.022,0.003,0.62,-0.273,-0.188,17
Consumer Discretionary,Retailing,Specialty Retail,AMERN EAGLE OUTFITTERS INC,56.865,46.952,14.128,56.798,137.974,-88.843,-70.792,56.324,357.281,220.618,-26.367,51.952,-210.426,-90.186,-8.237,-150.63,,16
Consumer Discretionary,Retailing,Multiline Retail,AMES DEPT STORES INC,19.149,-20.656,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",AMF BOWLING INC,12.812,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Retailing,Specialty Retail,AMSCAN HOLDINGS INC,0.62,-0.453,1.384,29.062,-27.21,4.493,-3.779,12.308,-4.216,2.362,5.034,1.599,,,,,,12
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ANCHOR GAMING,-6.952,-1.736,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ANGELCITI ENTERTAINMENT INC,0,-0.788,-0.065,0.102,0.048,-0.048,-0.107,-0.011,,,,,,,,,,8
Consumer Discretionary,Retailing,Specialty Retail,ANN INC,-3.119,-1.925,182.784,124.266,35.853,318.242,-20.094,-226.535,-21.705,92.171,22.153,-76.436,16.803,34.696,6.004,,,15
Consumer Discretionary,Retailing,Specialty Retail,ANNAS LINEN CO-REDH,,,,-0.62,-0.45,,,,,,,,,,,,,2
Consumer Discretionary,Media,Media,ANTE4 INC,,,0,0,4.525,-2.788,6.623,-4.508,7.813,5.278,,,,,,,,8
Consumer Discretionary,Media,Media,ANTENNA TV SA  -ADR,-70.037,71.09,-15.499,,,,,,,,,,,,,,,3
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,ANTHONY & SYLVAN POOLS CORP,-0.111,-0.071,2.996,,,,,,,,,,,,,,,3
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",ANVIL HOLDINGS INC,3.425,5.093,-1.998,-8.482,3.231,1.189,,,,,,,,,,,,6
Consumer Discretionary,Consumer Services,Diversified Consumer Services,APOLLO EDUCATION GROUP INC,8.378,86.021,149.304,121.215,-171.933,-11.062,171.874,30.261,143.876,485.051,316.523,286.895,-295.289,138.11,-185.672,-714.888,-39.681,17
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",APPLEBEES INTL INC,9.336,11.285,-6.879,2.698,-7.225,2.398,9.269,,,,,,,,,,,7
Consumer Discretionary,Retailing,Specialty Retail,APPLIANCE RECYCLING CTR AMER,0.082,0.204,2.296,-1.606,3.166,-2.267,0.658,0.024,0.721,-0.699,0.266,1.336,-1.227,-1.226,1.575,-1.554,,16
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,APPLICA INC,3.089,-1.114,-8.06,5.052,-2.272,-5.999,,,,,,,,,,,,6
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARAMARK,,,,,,,,,,,,,-76.642,-25.75,0.692,10.726,30.164,5
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARAMARK CORP  -CL B,-3.098,0.207,,,,,,,,,,,,,,,,2
Consumer Discretionary,Media,Media,ARBITRON INC,1.285,17.503,22.052,25.338,18.468,-46.053,-7.208,-11.512,-13.47,-0.441,10.708,0.79,46.754,,,,,13
Consumer Discretionary,Consumer Services,Diversified Consumer Services,ARCHIPELAGO LEARNING INC,,,,,,,,9.673,2.084,45.104,-25.85,32.23,,,,,,5
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARCHON CORP,-6.723,9.226,-7.597,-2.763,-2.41,-1.326,4.071,21.297,10.489,-6.327,-22.068,,,,,,,11
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARCOS DORADOS HOLDINGS INC,,,,,,,,,,61.993,40.124,-31.798,8.55,-9.203,-36.618,-26.511,,7
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,ARCTIC CAT INC,-17.147,0.585,-10.385,10.964,-23.28,19.31,-3.858,-26.16,1.187,20.567,-17.111,9.438,11.428,-13.042,17.729,-22.523,,16
Consumer Discretionary,Consumer Services,Diversified Consumer Services,AREM PACIFIC CORP,,,,,,,,,,,,,,,,,-0.016,1
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARGOSY GAMING CO,12.284,-2.153,2.499,7.485,12.864,,,,,,,,,,,,,5
Consumer Discretionary,Retailing,Distributors,ARISTOTLE CORP,-0.898,-0.802,6.834,-5.733,-3.423,-0.34,4.011,-0.21,9.686,,,,,,,,,9
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARK RESTAURANTS CORP,0.364,-0.697,0.819,-0.333,3.949,1.288,1.948,-3.662,-1.031,2.474,-3.441,5.769,0.925,0.043,-0.086,1.073,-2.496,17
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",ARLINGTON HOSPITALITY INC,-2.037,3.019,-0.779,-0.346,-1.065,,,,,,,,,,,,,5
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",ARMITEC INC,,0.007,,,,,,,,,,,,,,,,1
Consumer Discretionary,Media,Media,ARTEC GLOBAL MEDIA INC,,,,,,,,,,,,,,0.001,0.051,-0.037,,3
