GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Materials,Materials,Metals & Mining,BRAVADA GOLD CORP,,,,,,,,,,,,,0,0.507,0.989,0.615,0,5
Materials,Materials,Metals & Mining,BRAZAURO RESOURCES CORP,0,0.364,13.27,0,0,0,0,0.063,0.035,0,,,,,,,,10
Materials,Materials,Metals & Mining,BRAZIL MINERALS INC,,,,,,,,,,,,,0,0.075,0.531,0.537,,4
Materials,Materials,Metals & Mining,BREAKWATER RESOURCES LTD,0.259,0.32,0.352,0.147,0.006,0.055,0.006,0.173,0.173,0.295,0.236,,,,,,,11
Materials,Materials,Metals & Mining,BRIGUS GOLD CORP,,0,0.107,0.061,0.067,0.116,0.172,0.177,0.225,0.528,0.174,0.149,0.221,,,,,12
Materials,Materials,Paper & Forest Products,BUCKEYE TECHNOLOGIES INC,0.573,0.611,0.618,0.598,0.628,0.568,0.55,0.468,0.391,0.413,0.279,0.111,0.07,0.046,,,,14
Materials,Materials,Metals & Mining,BULLION MONARCH MINING INC,,,,,,,,,,0,0.012,0,,,,,,3
Materials,Materials,Chemicals,BURCON NUTRASCIENCE CORP,,,,,,,,,,0,0,0,0,0,0,0,,7
Materials,Materials,Containers & Packaging,BWAY CORP,0.379,0.375,0.327,0.533,0.562,0.513,0.528,0.496,0.478,0.481,,,,,,,,10
Materials,Materials,Containers & Packaging,BWAY INTERMEDIATE CO INC,,,,,,0.513,0.528,0.496,0.478,0.481,0.513,0.581,0.546,0.473,,,,9
Materials,Materials,Chemicals,CABOT CORP,0.186,0.241,0.261,0.247,0.222,0.229,0.217,0.222,0.251,0.246,0.226,0.223,0.323,0.307,0.262,0.323,0.304,17
Materials,Materials,Metals & Mining,CALEDONIA MINING CORP PLC,0.039,0.044,0.003,0,0,0.009,0,0,0,0.027,0.027,0.008,0,0.026,0,0.023,,16
Materials,Materials,Chemicals,CALGON CARBON CORP,0.198,0.194,0.198,0.179,0.232,0.241,0.232,0.221,0.027,0,0.057,0.049,0.111,0.058,0.115,0.17,,16
Materials,Materials,Paper & Forest Products,CALIFORNIA ENGELS MINING CO,0.18,0.172,0.108,0,0,0,0,0,,,,,,,,,,8
Materials,Materials,Metals & Mining,CAMBIOR INC,0.458,0.203,0.1,0.13,0.111,0.101,,,,,,,,,,,,6
Materials,Materials,Metals & Mining,CAMBRIDGE CAPITAL HLDGS INC,0.037,0.045,0.032,0.041,0.188,0.166,0.281,0.396,,,,,,,,,,8
Materials,Materials,Metals & Mining,CAMPBELL RESOURCES INC,0.131,0.507,0.366,0.306,0.389,0.552,0.601,0.352,,,,,,,,,,8
Materials,Materials,Metals & Mining,CANARC RESOURCE CORP,0,0,0,0,0,0,0,0.015,0,0.005,0.006,0.007,0,0.01,0,0,,16
