GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Commercial & Professional Services,Professional Services,KFORCE INC,0,0,0,0,0,0,0,0,0,0,0,0,6.974,0.489,1.699,1.78,2.078,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KIMBALL INTERNATIONAL  -CL B,4.339,4,3.905,4.113,4.339,4.848,3.247,4.568,7.729,6.709,3.617,3.11,2.597,2.06,1.196,1.645,1.933,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KIMMINS CORP,0,0,0,,,,,0,,,,,,,,,,4
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KINDERCARE LEARNING CENTERS,0,0,0,0,,,,,,,,,,,,,,4
Industrials,Transportation,Marine,KIRBY CORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Transportation,Air Freight & Logistics,KITTY HAWK INC,0,0,,,0,0,0,0,,,,,,,,,,6
Industrials,Capital Goods,Machinery,KLEANGAS ENERGY TECHNOLOGIES,,,,,,,,,,,,,,0,0,0,0,4
Industrials,Transportation,Airlines,KLM ROYAL DUTCH AIR  -ADR,0,3.64,3.195,0.556,0,0,0.938,1.48,,,,2.882,0,0,9.377,0,,13
Industrials,Capital Goods,Aerospace & Defense,KLX INC,,,,,,,,,,,,,,,0,0,,2
Industrials,Transportation,Road & Rail,KNIGHT TRANSPORTATION INC,0,0,0,0,0.081,0.193,0.587,0.743,0.931,0.985,5.158,1.535,5.058,1.309,0.713,0.991,0.726,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KNOLL INC,,,,,,1.461,1.864,2.739,5.322,1.742,0.717,2.424,2.865,2.622,2.267,2.713,2.148,12
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KOLORFUSION INTL INC,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13
Industrials,Capital Goods,Machinery,KOMATSU LTD  -ADR,1.107,1.37,1.344,1.014,1.352,0.798,1.234,1.381,3.842,0.861,1.353,1.856,2.254,2.733,2.423,2.986,,16
Industrials,Capital Goods,Industrial Conglomerates,KONINKLIJKE PHILIPS NV  -ADR,4.137,1.099,1.794,1.34,1.661,1.654,1.436,1.874,5.507,3.184,3.037,5.312,3.551,2.639,3.755,3.509,2.949,17
Industrials,Capital Goods,Industrial Conglomerates,KOOR INDUSTRIES LTD  -ADR,4.358,0,0,0,0,0,0,,,,,,,,,,,7
Industrials,Commercial & Professional Services,Professional Services,KORN/FERRY INTERNATIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,1.474,,16
Industrials,Capital Goods,Machinery,KORNIT DIGITAL LTD,,,,,,,,,,,,,,,,0,0,2
Industrials,Capital Goods,Aerospace & Defense,KRATOS DEFENSE & SECURITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Industrials,Capital Goods,Aerospace & Defense,KREISLER MANUFACTURING CORP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.876,27.907,0,17
Industrials,Commercial & Professional Services,Commercial Services & Supplies,KROLL INC,0,0,0,0,,,,,,,,,,,,,,4
Industrials,Capital Goods,Machinery,KRONOS ADVANCED TECHNOLOGIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
