GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GENON ENERGY INC,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13
Utilities,Utilities,Electric Utilities,GEXA CORP,0,0,0,0,0,,,,,,,,,,,,,5
Utilities,Utilities,Water Utilities,GLOBAL WATER RESOURCES INC,,,,,,,,,,,,,,,,,1.896,1
Utilities,Utilities,Multi-Utilities,GLOBE STAFF CONSULTING CORP,0,0,0,0,0,0,,,,,,,,,,,,6
Utilities,Utilities,Electric Utilities,GPU INC,5.881,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,GREAT PLAINS ENERGY INC,6.05,6.587,7.255,5.217,5.482,5.937,5.22,5.662,8.588,4.281,4.281,3.834,4.21,3.641,3.291,3.653,3.885,17
Utilities,Utilities,Electric Utilities,GREEN MOUNTAIN POWER CORP,4.4,2.949,2.873,3.22,3.052,3.476,3.305,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GREEN POWER ENERGY HLDGS CP,,,0,0,0,0,0,0,0,,,,,,,,,7
Utilities,Utilities,Electric Utilities,HAWAIIAN ELECTRIC INDS,6.669,6.157,5.639,5.235,4.254,4.788,4.567,5.446,5.601,5.933,5.441,4.683,4.932,4.758,3.704,4.283,3.75,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,HUANENG POWER INTL INC  -ADR,2.302,4.411,4.498,2.367,4.024,4.612,3.465,3.507,5.828,2.614,5.755,5.803,0.851,3.694,4.577,7.195,11.106,17
Utilities,Utilities,Electric Utilities,IDACORP INC,3.791,4.581,7.491,5.665,3.925,4.096,3.105,3.407,4.075,3.756,3.245,2.83,3.16,3.029,2.659,2.824,2.582,17
Utilities,Utilities,Electric Utilities,INDEPENDENT ENRG HLDGS  -ADR,0,,,0,0,0,0,0,0,0,0,,,,,,,9
Utilities,Utilities,Electric Utilities,INNOGY HOLDINGS PLC  -ADR,1.529,3.167,,,,,,,,,,,,,,,,2
Utilities,Utilities,Multi-Utilities,INTEGRYS HOLDING INC,5.542,5.691,5.461,4.672,4.404,4.05,4.22,4.844,6.235,6.478,5.607,5.02,5.209,4.999,3.494,2.264,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,INTL POWER PLC  -ADR,4.807,0,0,0,8.954,1.031,1.077,2.38,5.889,4.167,2.817,31.332,,,,,,12
Utilities,Utilities,Electric Utilities,IPALCO ENTERPRISES INC,2.687,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,ITC HOLDINGS CORP,,,,,,1.869,2.694,2.003,2.724,2.4,2.114,1.812,1.898,1.675,1.509,1.783,,11
Utilities,Utilities,Independent Power and Renewable Electricity Producers,JUHL ENERGY INC,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Utilities,Utilities,Multi-Utilities,JUST ENERGY GROUP INC,,,,,,,,,,,,1.503,18.877,9.973,10.93,6.421,,5
Utilities,Utilities,Independent Power and Renewable Electricity Producers,KENON HOLDINGS LTD,,,,,,,,,,,,,,,,0,0,2
Utilities,Utilities,Multi-Utilities,KEYSPAN CORP,4.201,5.137,5.051,4.837,4.512,5.099,4.517,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,KOREA ELECTRIC POWER CO -ADR,2.202,2.27,3.898,4.347,4.237,3.063,1.719,1.81,0,0,0,0,0,0.261,1.196,6.459,0,17
Utilities,Utilities,Electric Utilities,LG&E ENERGY CORP,3.85,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,LONG LAKE ENERGY CORP,,,,,,0,0,0,0,,,,,0,,,,5
Utilities,Utilities,Electric Utilities,MAINE & MARITIMES CORP,4.701,4.533,4.5,4.256,5.085,4.842,0,0,0.13,0.575,0.534,,,,,,,11
Utilities,Utilities,Gas Utilities,MCN ENERGY GROUP INC,3.684,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Multi-Utilities,MDU RESOURCES GROUP INC,2.646,3.197,3.642,2.772,2.624,2.26,2.041,2.028,2.78,2.638,3.133,3.052,3.178,2.275,3.043,4.012,2.624,17
Utilities,Utilities,Gas Utilities,METROGAS SA  -ADR,9.909,12.308,0,0,0,0,0,0,0,0,,,,,,,,10
Utilities,Utilities,Electric Utilities,MGE ENERGY INC,5.827,5.02,4.999,4.287,3.775,4.05,3.791,3.966,4.344,4.086,3.478,3.24,3.053,2.782,2.43,2.489,1.845,17
Utilities,Utilities,Gas Utilities,MIDCOAST ENERGY RES INC,1.284,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Water Utilities,MIDDLESEX WATER CO,3.63,3.67,4.03,2.993,3.498,3.878,3.644,2.744,4.077,4.044,3.937,3.926,3.796,3.594,3.307,2.925,1.881,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,MMC ENERGY INC,,,,,,,0,0,0,,,,,,,,,3
Utilities,Utilities,Electric Utilities,MONTANA POWER CO,3.855,0,,,,,,,,,,,,,,,,2
Utilities,Utilities,Gas Utilities,NATIONAL FUEL GAS CO,3.371,4.277,5.159,4.639,3.883,3.333,3.246,2.606,3.011,2.881,2.625,2.876,2.665,2.152,2.172,3.121,2.959,17
Utilities,Utilities,Multi-Utilities,NATIONAL GRID PLC -ADR,3.137,3.773,4.584,3.75,3.928,4.571,3.222,4.26,7.757,5.932,14.677,5.937,5.458,4.624,5.39,4.647,,16
Utilities,Utilities,Gas Utilities,NEW JERSEY RESOURCES CORP,4.234,3.981,3.647,3.441,3.14,2.958,2.921,3.065,3.084,3.415,3.468,3.383,3.368,3.678,3.385,3.047,2.967,17
Utilities,Utilities,Multi-Utilities,NEWPOWER HOLDINGS INC,0,0,0,0,437.037,0,500,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,NEXTERA ENERGY INC,3.01,3.972,3.858,3.669,3.478,3.417,2.756,2.42,3.537,3.578,3.847,3.614,3.469,3.083,2.728,2.965,2.913,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,NEXTERA ENERGY PARTNERS LP,,,,,,,,,,,,,,,0.556,3.032,5.08,3
Utilities,Utilities,Electric Utilities,NIAGARA MOHAWK HOLDINGS INC,0,0,,,,,,,,,,,,,,,,2
Utilities,Utilities,Gas Utilities,NICOR INC,3.844,4.227,5.407,5.464,5.035,4.732,3.974,4.392,5.354,4.418,3.726,3.18,,,,,,12
Utilities,Utilities,Multi-Utilities,NISOURCE INC,3.512,5.03,5.8,5.014,4.039,4.41,3.817,4.87,8.387,5.982,5.221,3.864,3.777,2.981,2.405,4.254,2.891,17
Utilities,Utilities,Gas Utilities,NORTHWEST NATURAL GAS CO,4.679,4.882,4.656,4.13,3.853,3.862,3.275,2.959,3.437,3.552,3.615,3.651,4.05,4.262,3.697,3.68,3.131,17
Utilities,Utilities,Multi-Utilities,NORTHWESTERN CORP,4.886,5.748,25,0,0,3.219,3.505,4.339,5.624,5.15,4.717,4.023,4.261,3.509,2.828,3.539,3.517,17
Utilities,Utilities,Independent Power and Renewable Electricity Producers,NRG ENERGY INC,0,0,,,0,0,0,0,0,0,0,0,0.783,1.567,2.004,4.928,1.917,15
Utilities,Utilities,Independent Power and Renewable Electricity Producers,NRG YIELD INC,,,,,,,,,,,,,,0.575,3.012,7.297,6.152,4
Utilities,Utilities,Multi-Utilities,NSTAR,4.665,4.593,4.776,4.454,4.09,4.042,3.522,3.589,3.837,4.076,3.792,4.223,,,,,,12
