GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,DOSKOCIL MANUFACTURING CO,0.126,0.059,,,,,,,,,,,,,,,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DOVER DOWNS GAMING & ENTMT,,1.61,0.193,0.052,0.052,0.045,0.193,0.393,0.22,0.022,0.029,0.01,0.015,0.009,0.006,0.011,0.019,16
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DOVER MOTORSPORTS INC,0.356,0.081,0.037,0.013,0.021,0.039,0.029,0.074,0.042,0.013,0.004,0.002,0.005,0.003,0.037,0.025,0.048,17
Consumer Discretionary,Retailing,Specialty Retail,DOVER SADDLERY INC,,,,,0.602,0.334,0.968,0.304,0.356,0.118,0.091,0.457,0.563,0.376,0.474,,,11
Consumer Discretionary,Media,Media,DOW JONES & CO INC,0.277,0.169,0.102,0.078,0.11,0.099,0.145,,,,,,,,,,,7
Consumer Discretionary,Retailing,Specialty Retail,DREAMS INC,0.59,0.682,0.725,0.908,0.336,0.438,0.883,0.365,0.738,0.168,0.529,0.43,,,,,,12
Consumer Discretionary,Media,Media,DREAMWORKS ANIMATION SKG INC,,,,0.202,0.013,0.059,0.041,0.124,0.565,0.647,0.313,0.247,0.357,0.208,0.184,0.126,,13
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,DRUGSTORE.COM INC,0.911,0.025,0.044,0.166,0.324,0.443,0.478,0.779,0.518,0.294,0.539,,,,,,,11
Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,DSI TOYS INC,0.625,0.318,0.865,,,,,,,,,,,,,,,3
Consumer Discretionary,Retailing,Specialty Retail,DSW INC,0.338,0.162,0.171,0.294,0.333,0.166,0.244,0.412,0.313,0.098,0.224,0.352,0.433,0.288,0.308,0.308,,16
Consumer Discretionary,Retailing,Specialty Retail,DSW INC-OLD,,,,0.334,0.463,0.281,0.437,0.847,0.426,0.099,0.226,,,,,,,8
Consumer Discretionary,Automobiles & Components,Automobiles,DUCATI MOTOR HOLDINGS  -ADR,0.24,0.242,0.514,0.285,0.166,0.152,0.203,,,,,,,,,,,7
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DUCK HEAD APPAREL CO INC,0.223,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,DULUTH HOLDINGS INC,,,,,,,,,,,,,,,0.404,0.433,,2
Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",DUNKIN' BRANDS GROUP INC,,,,,,,,,,,,0.096,0.121,0.172,0.129,0.166,,5
Consumer Discretionary,Automobiles & Components,Auto Components,DURA AUTOMOTIVE SYS  -CL B,0.22,0.134,0.105,0.152,0.138,0.137,0.184,0.144,,,,,,,,,,8
Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",DYERSBURG CORP,0.054,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DYNA GROUP INTERNATIONAL INC,0.897,0.421,0.866,0.334,0.28,,,,,,,,,,,,,5
Consumer Discretionary,Consumer Durables & Apparel,Household Durables,DYNATEC INTERNATIONAL INC,0.091,,,,,,,,,,,,,,,,,1
Consumer Discretionary,Retailing,Specialty Retail,E COM VENTURES INC,0.19,0.061,0.089,0.241,0.17,0.31,0.387,0.483,0.242,,,,,,,,,9
Consumer Discretionary,Media,Media,E VIDEOTV INC,0,0.7,0.19,,,,,,,,,,,,,,,3
Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,E-COMMERCE CH DANGDANG -ADR,,,,,,,,,,1.344,1.599,1.167,0.693,1.017,0.409,0.214,,7
Consumer Discretionary,Retailing,Distributors,EAGLE SUPPLY GROUP INC,0.146,0.107,0.171,0.156,,,,,,,,,,,,,,4
Consumer Discretionary,Automobiles & Components,Auto Components,EAGLE-PICHER INC,0.166,0.147,0.08,0.089,0.3,,,,,,,,,,,,,5
