GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUE WATER PETROLEUM CORP,,,,,,,,,,,,0,0,-0.01,,,,3
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUEFIRE RENEWABLES INC,,,,,,,-0.08,-0.65,-0.51,0.04,-0.03,-0.05,-0.05,-0.03,0,0,,10
Energy,Energy,"Oil, Gas & Consumable Fuels",BLUEKNIGHT ENERGY PRTNRS LP,,,,,,-0.98,-1.3,-0.47,0.46,-0.47,-0.91,-0.65,0.32,0.39,0.2,-0.47,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BOARDWALK PIPELINE PRTNRS-LP,,,,0.56,0.48,1,1.85,1.87,1.89,0.88,1.47,1.09,1.37,1,0.94,0.87,,13
Energy,Energy,"Oil, Gas & Consumable Fuels",BOIS D ARC ENERGY INC,,,,0.85,0.63,-0.89,0.87,1.2,,,,,,,,,,5
Energy,Energy,Energy Equipment & Services,BOLT TECHNOLOGY CORP,0.067,0.047,0.233,-0.02,0.107,0.207,0.593,1.26,1.6,1.22,0.58,0.65,0.23,0.78,0.94,,,15
Energy,Energy,"Oil, Gas & Consumable Fuels",BONANZA CREEK ENERGY INC,,,,,,,,,,-3.28,0.37,0.32,1.12,1.73,0.42,-15.57,,7
Energy,Energy,Energy Equipment & Services,BOOTS & COOTS INC,-2.8,-0.2,-0.52,0.25,-0.04,0.06,0.22,0.11,0.29,0.08,,,,,,,,10
Energy,Energy,Energy Equipment & Services,BOUYGUES OFFSHORE SA  -ADR,1.07,1.22,,,,,,,,,,,,,,,,2
Energy,Energy,"Oil, Gas & Consumable Fuels",BP PLC  -ADR,3.29,2.14,1.83,2.78,4.32,6.29,6.69,6.53,6.76,5.31,-1.19,8.16,3.65,7.43,1.23,-2.12,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BP PRUDHOE BAY ROYALTY TRUST,2.98,2.77,1.51,2.56,3.82,7.1,8.59,8.21,11.71,7.38,8.62,9.4,9.29,9.04,10.6,5.86,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BPI ENERGY HOLDINGS INC,,,,-0.04,-0.05,-0.14,-0.14,-0.3,-0.21,,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BPZ RESOURCES INC,,,,,-1.24,-0.2,-0.35,-0.3,-0.12,-0.35,-0.52,-0.29,-0.34,-0.5,-0.93,,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BRANDS SHOPPING NETWORK INC,,-0.08,-1.23,-0.22,-0.01,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BREITBURN ENERGY PARTNERS LP,,,,,,1.77,2.25,-1.83,6.42,-2.03,0.61,1.8,-0.56,-0.43,3.04,-12.39,,11
Energy,Energy,"Oil, Gas & Consumable Fuels",BREK ENERGY CORP,-0.96,-0.62,-1.11,-0.01,0.01,-0.01,-0.09,,,,,,,,,,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",BRENHAM OIL & GAS CORP -OLD,,,,,,,,,,,,0,0,-0.01,0,0,,5
Energy,Energy,"Oil, Gas & Consumable Fuels",BRIGHAM EXPLORATION CO,-0.98,0.58,-0.04,0.63,0.49,0.65,0.44,0.23,-3.57,-1.74,0.39,,,,,,,11
Energy,Energy,Energy Equipment & Services,BRISTOW GROUP INC,1.41,2.02,1.92,2.36,2.24,2.48,2.87,4,4.01,3.23,3.67,1.76,3.61,5.15,2.4,-2.12,,16
Energy,Energy,Energy Equipment & Services,BRONCO DRILLING CO,,,,-0.12,-0.21,0.32,2.43,1.45,-0.31,-2.16,-1.27,,,,,,,8
Energy,Energy,"Oil, Gas & Consumable Fuels",BROWN (TOM) INC,1.79,1.73,0.25,2.03,,,,,,,,,,,,,,4
Energy,Energy,"Oil, Gas & Consumable Fuels",BUCKEYE GP HOLDINGS LP,,,,,0.08,0.25,0.31,0.81,0.94,1.75,,,,,,,,6
Energy,Energy,"Oil, Gas & Consumable Fuels",BUCKEYE PARTNERS LP,2.38,2.56,2.65,1.05,2.76,2.69,2.64,3.03,3.13,1.84,1.66,1.2,2.33,3.25,2.79,3.42,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",BURLINGTON RESOURCES INC,1.565,1.35,1.13,3.165,3.9,7.13,,,,,,,,,,,,6
Energy,Energy,Energy Equipment & Services,C&J ENERGY SERVICES LTD,,,,,,,,,,-0.05,0.62,3.13,3.51,1.25,1.28,-8.48,,7
Energy,Energy,"Oil, Gas & Consumable Fuels",CABOT OIL & GAS CORP,0.089,0.13,0.042,0.073,0.227,0.38,0.83,0.433,0.525,0.357,0.248,0.295,0.315,0.67,0.25,-0.28,,16
Energy,Energy,"Oil, Gas & Consumable Fuels",CADDO INTERNATIONAL INC,-0.6,-3.9,-4.5,-0.3,1.2,,,,,,,,,,,,,5
