GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Independent Power and Renewable Electricity Producers,EARTHFIRST CANADA INC,,,,,,,,-2.29,,,,,,,,,,1
Utilities,Utilities,Water Utilities,ECOSPHERE TECHNOLOGIES INC,,,,,,,,,-0.152,-0.181,-0.162,-0.048,0,0.12,-0.07,-0.14,,8
Utilities,Utilities,Electric Utilities,EDISON INTERNATIONAL,-5.84,7.37,3.49,2.39,0.69,3.38,3.32,3.34,3.69,2.61,3.83,-0.1,4.61,2.7,4.38,3.02,,16
Utilities,Utilities,Electric Utilities,EDP-ENERGIAS DE PORTUGAL-ADR,1.72,1.34,1.3,1.64,1.96,3.51,3.46,3.65,4.22,4.06,3.95,4.03,3.68,3.82,3.67,2.91,,16
Utilities,Utilities,Electric Utilities,EL PASO ELECTRIC CO,1.11,1.3,0.62,0.42,0.7,0.77,1.29,1.64,1.73,1.5,2.08,2.49,2.27,2.2,2.27,2.03,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ELLOMAY CAPITAL LTD,6.5,-4.9,-14.2,-16,-9.1,-4.6,-0.3,-0.9,11.9,-0.1,-0.2,-0.09,-0.2,0.94,0.62,0.7,,16
Utilities,Utilities,Electric Utilities,EMPIRE DISTRICT ELECTRIC CO,1.35,0.59,1.19,1.29,0.86,0.92,1.41,1.09,1.17,1.18,1.17,1.31,1.32,1.48,1.55,1.3,,16
Utilities,Utilities,Electric Utilities,EMPRESA DISTRIB Y COMERC-ADR,,,,,-0.73,-1.18,2.3,0.86,0.79,0.53,-0.41,-2.26,-4.52,3.09,-2.04,1.96,,12
Utilities,Utilities,Electric Utilities,ENDESA SA  -ADR,1.24,1.25,1.26,1.56,1.76,3.56,3.7,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,ENEL AMERICAS SA -ADR,1.09,0.38,-1.88,0.03,0.12,0.2,0.82,0.58,1.37,2.02,1.61,1.11,1.2,1.39,0.96,0.39,,16
Utilities,Utilities,Electric Utilities,ENEL CHILE SA  -ADR,,,,,,,,,,,,,,0.45,0.27,0.36,,3
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENEL GENERACION CHILE -ADR,0.69,0.39,0.01,0.48,0.55,0.79,1.31,1.42,2.54,4.59,4.23,3.14,1.79,2.46,1.67,-0.09,,16
Utilities,Utilities,Electric Utilities,ENEL SPA  -ADR,1.69,3.11,1.74,2.61,2.98,2.52,3.25,4.55,1.14,0.85,0.62,0.57,0.12,0.47,0.06,0.25,,16
Utilities,Utilities,Multi-Utilities,ENERGY EAST CORP,2.07,1.61,1.44,1.43,1.63,1.75,1.77,1.62,,,,,,,,,,8
Utilities,Utilities,Multi-Utilities,ENERGY EAST CORP-PRO FORMA,,1.59,,,,,,,,,,,,,,,,1
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY FUTURE HOLDINGS CORP,1.715,1.56,0.275,1.11,0.1,3.71,5.36,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,ENERGY QUEST INC,,,,,,,,,-0.24,-0.08,-0.27,-0.02,0,,,,,5
