GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LOYALTY ALLIANCE  -ADR -REDH,,,,,,,,,,-0.06,0.06,,,,,,,2
Industrials,Commercial & Professional Services,Commercial Services & Supplies,LSC COMMUNICATIONS INC,,,,,,,,,,,,,,,1.79,2.27,,2
Industrials,Capital Goods,Electrical Equipment,LSI INDUSTRIES INC,0.955,0.544,0.72,0.392,0.44,0.74,0.72,0.96,-0.6,-0.62,0.06,0.45,0.13,-0.01,0.04,0.21,0.38,17
Industrials,Capital Goods,Machinery,LUXFER HOLDINGS PLC  -ADR,,,,,,,,,,,0.98,1.66,1.62,1.27,1.09,0.6,,6
Industrials,Capital Goods,Machinery,LYDALL INC,-0.23,0.47,0.73,0.52,-0.03,0.34,0.63,0.56,-0.37,-0.85,0.16,0.54,1.01,1.16,1.31,2.76,,16
Industrials,Commercial & Professional Services,Commercial Services & Supplies,M & F WORLDWIDE CORP,0.96,0.08,0.71,1.23,1.35,1.25,1.82,-0.2,3.3,6.2,6.26,,,,,,,11
Industrials,Transportation,Road & Rail,M S CARRIERS INC,1.43,,,,,,,,,,,,,,,,,1
Industrials,Transportation,Transportation Infrastructure,MACQUARIE INFRASTRUCTURE CP,,,,,,0.56,1.73,-1.27,-3.97,-2.43,0.21,0.59,0.29,0.61,16.54,-1.39,,11
Industrials,Commercial & Professional Services,Commercial Services & Supplies,MAGNEGAS CORP,,,,,,,,,-0.1,-0.1,0,-0.2,-0.32,-0.29,-0.23,-0.23,,8
Industrials,Capital Goods,Electrical Equipment,MAGNETEK INC,0.5,4,0.6,-14.8,-4.2,0.3,-2.5,-1.8,2.2,1.6,-1,1.5,2.18,1.16,-7.89,,,15
Industrials,Transportation,Road & Rail,MAII HOLDINGS INC,-0.01,-0.29,,,,,,,,,,,,,,,,2
Industrials,Capital Goods,Machinery,MAKITA CORP  -ADR,0.11,0.01,0.38,0.51,1.44,2.4,2.18,3.2,2.39,1.73,2.62,2.87,2.43,2.75,2.78,2.73,,16
Industrials,Capital Goods,Machinery,MANITEX INTERNATIONAL INC,,,0.01,0.1,-0.81,-0.52,-1.66,0.25,0.18,0.33,0.19,0.24,0.68,0.8,0.51,-0.25,,14
Industrials,Capital Goods,Machinery,MANITOWOC CO,0.605,0.502,0.395,0.17,0.37,0.49,1.36,2.68,0.61,-4.94,-0.5,0.21,0.77,1.16,1.16,0.47,,16
Industrials,Capital Goods,Machinery,MANITOWOC FOODSERVICE INC,,,,,,,,,,,,,,1.11,1.2,1.15,,3
Industrials,Commercial & Professional Services,Professional Services,MANPOWERGROUP,2.26,1.64,1.48,1.77,2.76,2.95,3.55,5.83,2.78,-0.12,-3.26,3.08,2.49,3.69,5.38,5.46,,16
Industrials,Capital Goods,Machinery,MANTHEY REDMOND CORP,,,,,,,,,,,-0.04,-0.03,,,,,,2
Industrials,Commercial & Professional Services,Professional Services,MARATHON PATENT GROUP INC,,,,,,,,,,,,,-0.975,-0.405,-0.27,-1.19,,4
Industrials,Capital Goods,Machinery,MARICULTURE SYSTEMS INC,-0.02,-0.03,,,,,,,,,,,,,,,,2
